Cell_Index_Global	Cage_ID	Cell_Type	Median_intensity_FITC	Median_intensity_TRITC	Median_intensity_Cy5
17897	52_99	M_B3Z	28931	859	2026
17898		M_B3Z	35010	1058	3023
17899		M_B3Z	18398	973	3016
17900		M_B3Z	22164	1091	3032
17902		M_B3Z	22800	951	2867
17903	52_99	M_B3Z	57046	741	1690
17909		Undetermined	319	630	2537
17911		Undetermined	57501	1902	3164
17912	51_101	M_B3Z	56990	1543	3155
17913	51_101	M_B3Z	55774	1475	3140
17916	51_102	M_B3Z	23232	1323	2962
17918	52_102	H_Ramos	286	1209	12028
17919		Undetermined	390	1599	4442
17920		Undetermined	401	1521	4209
17921		M_B3Z	25411	1872	4701
17922	51_103	M_B3Z	45174	2052	4771
17923	52_103	M_B3Z	15227	1409	3659
17924		M_B3Z	60196	1841	4373
17925	51_103	M_B3Z	59935	2417	4797
17926	51_103	M_B3Z	46424	2167	4857
17927		Undetermined	438	2155	4770
17929		M_B3Z	46554	1682	4063
17935		Undetermined	337	943	2559
17939		H_Ramos	424	815	16079
17940	51_108	H_Ramos	424	900	21226
17941	51_108	M_B3Z	29321	1257	2705
17944		H_Ramos	486	961	21695
17945		M_B3Z	54190	1198	2407
17946	51_109	H_Ramos	448	1014	21202
17947		M_B3Z	30510	1607	3005
17949	51_110	H_Ramos	404	942	14962
17951	51_110	M_B3Z	36258	1214	2340
17959		M_B3Z	2906	1710	3265
17960		M_B3Z	30088	1824	3651
17962		Undetermined	2592	2371	4027
17964		Undetermined	61858	2620	3991
17965		Undetermined	735	2518	20286
17966		Undetermined	61933	3895	5072
17968	51_112	H_Ramos	3049	17709	35689
17969	51_112	M_B3Z	51968	18621	21237
17973		Undetermined	65435	65438	65438
17974		Undetermined	65435	65438	65438
17975		Undetermined	65435	65438	65438
17977		Undetermined	65436	65438	65438
17979		Undetermined	65435	65438	65438
17980	54_2	M_B3Z	44978	709	2379
17981		Undetermined	383	581	2245
17982	54_2	M_B3Z	53876	840	2346
17983	55_2	Undetermined	309	615	2115
17984		Undetermined	353	937	2140
17988		H_Ramos	325	503	10519
17989		Undetermined	262	468	1583
17990		M_B3Z	7378	659	1970
17991		Undetermined	277	624	1941
17994		H_Ramos	349	744	12223
17996	54_5	M_B3Z	48059	815	2244
17997	54_5	H_Ramos	428	581	26376
17998	55_6	M_B3Z	15493	609	1927
17999	54_6	H_Ramos	381	538	21812
18000		Undetermined	256	729	2010
18002		M_B3Z	62776	723	2315
18003		M_B3Z	31585	810	2338
18004	54_8	H_Ramos	423	570	24249
18007		Undetermined	339	579	2299
18008		Undetermined	339	879	2425
18016		Undetermined	689	1415	2604
18017	55_10	M_B3Z	57290	902	2020
18018		Undetermined	333	587	2100
18019		H_Ramos	385	1213	20041
18020		H_Ramos	1286	1036	14090
18021		Undetermined	2467	1033	23703
18022	54_11	M_B3Z	65434	1085	2486
18023		Undetermined	331	830	2167
18024		Undetermined	355	596	2143
18025		M_B3Z	34885	970	2422
18031		Undetermined	374	646	2623
18032	54_13	M_B3Z	54119	1106	2926
18033	54_13	H_Ramos	468	747	18135
18034		Undetermined	326	878	2702
18036		Undetermined	349	903	2761
18037	54_14	H_Ramos	409	725	19935
18038		H_Ramos	476	707	11570
18039	54_14	H_Ramos	386	707	11297
18040	55_14	H_Ramos	318	615	14055
18042	54_14	Undetermined	15835	947	16778
18043	54_14	H_Ramos	396	697	20910
18045	54_15	Undetermined	16617	821	11880
18047		M_B3Z	6240	766	2898
18048	54_16	H_Ramos	377	644	12777
18049		Undetermined	39715	1223	10704
18050		M_B3Z	9717	976	2428
18051		Undetermined	266	692	2188
18053		Undetermined	2387	1603	3166
18054	54_18	M_B3Z	33230	982	2390
18056		Undetermined	432	914	4068
18057	53_19	H_Ramos	360	1178	14014
18058		Undetermined	263	594	2255
18059	54_19	H_Ramos	347	678	12386
18060		M_B3Z	33212	1308	3273
18063		M_B3Z	18713	1403	7317
18064		M_B3Z	35646	1331	3343
18065	54_20	Undetermined	318	642	4614
18074		Undetermined	409	1090	4837
18075		M_B3Z	6100	1712	4118
18076		Undetermined	281	1207	3801
18079		Undetermined	4002	1606	3995
18080		Undetermined	6910	2203	4343
18082		Undetermined	771	1398	3756
18085	54_22	Undetermined	395	1648	5136
18087		Undetermined	4696	1560	3272
18088	54_23	Undetermined	313	690	3933
18093		M_B3Z	7174	1654	3359
18094		Undetermined	6525	2013	3554
18095		Undetermined	132	556	1662
18096	54_24	M_B3Z	6997	1674	3344
18097		Undetermined	292	1266	3387
18099		Undetermined	9625	1655	3485
18100		Undetermined	458	923	4792
18101	54_25	M_B3Z	9424	1292	3040
18102	54_25	Undetermined	314	690	6447
18104	54_26	H_Ramos	411	821	29387
18105		M_B3Z	4486	945	3306
18106		M_B3Z	51701	1179	3299
18108		H_Ramos	454	964	6242
18111	54_27	M_B3Z	43027	1003	3193
18113		H_Ramos	387	1070	15143
18115	54_28	M_B3Z	65428	957	2768
18117	54_28	H_Ramos	397	721	12248
18119		H_Ramos	368	718	13754
18123		M_B3Z	62818	1373	3158
18124	54_29	H_Ramos	425	772	18615
18126	54_29	M_B3Z	51826	1172	3258
18127		H_Ramos	362	1001	14386
18128	54_30	M_B3Z	65434	1116	3305
18129	53_30	H_Ramos	366	1057	9870
18130	54_30	H_Ramos	384	854	18148
18131	53_30	M_B3Z	42098	1311	3237
18132		M_B3Z	36151	1030	3393
18133	54_31	H_Ramos	336	683	11706
18134	54_31	Undetermined	334	803	5344
18135	54_31	H_Ramos	364	683	13827
18136	54_31	M_B3Z	23011	768	6163
18137	54_31	H_Ramos	335	738	12512
18144		Undetermined	391	1237	3785
18145		Undetermined	349	804	3421
18146		H_Ramos	422	962	15643
18147	54_32	M_B3Z	57089	956	3253
18148		M_B3Z	65433	1234	3604
18151		H_Ramos	1226	998	13572
18152	53_33	M_B3Z	53285	1369	3269
18153	54_33	H_Ramos	469	982	14600
18154	53_33	H_Ramos	380	1035	11196
18156	54_33	M_B3Z	48745	1026	3183
18157	54_33	M_B3Z	63343	963	3005
18159	54_34	H_Ramos	361	777	20280
18160		H_Ramos	382	817	23002
18161	54_35	M_B3Z	46904	929	2892
18162	53_35	M_B3Z	21237	1085	2813
18163	54_35	M_B3Z	62490	916	2709
18164	53_35	H_Ramos	360	955	13811
18166	54_35	H_Ramos	379	776	16951
18167	54_35	M_B3Z	45637	820	2701
18168	54_36	M_B3Z	48414	873	2464
18169	54_36	H_Ramos	1970	739	19047
18171	54_36	M_B3Z	65433	857	2381
18175	54_36	Undetermined	306	655	2584
18177		Undetermined	347	764	6567
18179	54_38	H_Ramos	336	754	22303
18180		M_B3Z	2136	823	3230
18181	53_38	Undetermined	326	955	3019
18182	53_38	H_Ramos	344	920	15397
18183	54_39	M_B3Z	63516	907	2597
18184		M_B3Z	30820	840	2855
18185	53_39	H_Ramos	338	1011	10411
18186	54_39	H_Ramos	298	622	10044
18187	54_39	Undetermined	383	780	6399
18188	54_39	M_B3Z	31886	724	2232
18189	54_39	M_B3Z	56212	827	2277
18190	53_39	Undetermined	291	927	2941
18198	53_40	M_B3Z	1130	1600	3247
18199	54_40	M_B3Z	43214	828	2612
18200	53_40	M_B3Z	45701	1124	3117
18201	53_41	H_Ramos	358	1107	12423
18202	53_41	Undetermined	343	1056	8014
18203	54_41	H_Ramos	315	686	12765
18204	53_41	Undetermined	297	902	2993
18205		Undetermined	307	661	2840
18207	53_42	H_Ramos	360	928	15885
18208	53_43	M_B3Z	49022	1380	3405
18209		H_Ramos	407	789	19507
18210		M_B3Z	13256	850	3432
18211	54_44	M_B3Z	34772	8367	3262
18212	53_44	M_B3Z	35456	1187	3415
18213		Undetermined	381	814	6035
18214	53_44	H_Ramos	358	1048	8825
18215	54_44	H_Ramos	299	692	20657
18216		H_Ramos	386	809	12213
18218	54_45	M_B3Z	13278	530	1634
18219		Undetermined	320	954	5659
18221		M_B3Z	60222	1224	3799
18222	53_46	Undetermined	18002	1337	11632
18223	53_46	H_Ramos	395	1100	17822
18224	54_46	M_B3Z	65139	940	3304
18225	54_47	M_B3Z	3267	1596	3705
18226	54_47	M_B3Z	45773	1099	2970
18227	53_47	M_B3Z	25453	1255	3222
18228	54_47	H_Ramos	287	667	9684
18229		M_B3Z	3766	675	2718
18230	54_47	M_B3Z	29009	824	2045
18234		Undetermined	220	868	2580
18235	54_48	M_B3Z	7588	849	2623
18236		M_B3Z	62090	966	3135
18237		Undetermined	311	1043	3261
18238	54_49	H_Ramos	361	769	17473
18239	54_49	H_Ramos	293	734	11882
18240	53_49	H_Ramos	320	1181	12415
18241		H_Ramos	401	778	24790
18242	53_49	H_Ramos	351	1103	16845
18243		M_B3Z	20078	830	2866
18244	54_50	Undetermined	242	601	6204
18245	54_50	H_Ramos	259	587	11255
18249		Undetermined	467	1064	6036
18250	53_51	M_B3Z	61566	1229	3479
18251	53_51	H_Ramos	406	1073	12861
18252	54_51	H_Ramos	356	838	11521
18253		M_B3Z	37358	991	3326
18254	53_51	M_B3Z	30308	1255	3559
18255		Undetermined	13918	1453	3582
18256		H_Ramos	431	3036	17533
18258		Undetermined	353	739	8084
18259	53_52	M_B3Z	36184	1196	3495
18260	54_52	H_Ramos	311	769	15930
18261		H_Ramos	394	777	14528
18262	54_53	Undetermined	314	760	4375
18263	53_53	M_B3Z	29978	1061	3270
18265	53_53	M_B3Z	1995	873	2958
18268		M_B3Z	52051	1227	3198
18270	54_53	M_B3Z	13951	877	3238
18271	54_53	H_Ramos	301	797	20645
18272		Undetermined	418	1047	3778
18273		H_Ramos	361	817	15321
18274		M_B3Z	65433	1341	3749
18275		H_Ramos	433	891	12626
18276		H_Ramos	409	835	18235
18277	54_54	M_B3Z	48071	1130	3347
18278		M_B3Z	40700	1108	3238
18282		M_B3Z	29945	948	2745
18283	53_56	H_Ramos	393	931	18684
18284		M_B3Z	35289	1005	3266
18285		M_B3Z	34035	1061	3319
18286	53_57	M_B3Z	51263	1460	3147
18287		M_B3Z	8537	956	3500
18289		M_B3Z	39788	966	3034
18290		M_B3Z	19771	942	2915
18292	53_59	H_Ramos	367	920	17135
18293		M_B3Z	38398	929	3164
18294	53_59	M_B3Z	39871	1214	3109
18295	54_59	M_B3Z	9040	924	2755
18296		H_Ramos	474	1034	10453
18297		M_B3Z	13150	917	3118
18298	53_60	M_B3Z	60815	1264	3277
18299	53_60	M_B3Z	25188	1171	3071
18300	53_60	M_B3Z	46735	1278	3075
18301		M_B3Z	17696	1328	3030
18302		M_B3Z	64505	1083	2785
18303		H_Ramos	302	627	12326
18307		H_Ramos	366	706	13118
18308		M_B3Z	25317	1049	2716
18310	54_62	M_B3Z	41408	1296	2863
18311	53_62	H_Ramos	363	942	18130
18312	53_62	M_B3Z	39404	1265	3366
18313	53_62	H_Ramos	386	926	16332
18314	53_62	M_B3Z	53711	1231	3266
18315	54_62	M_B3Z	31920	1037	2764
18317	53_63	H_Ramos	352	919	19890
18318	53_63	M_B3Z	1204	1072	3298
18320	53_64	M_B3Z	59264	1220	2855
18322	53_64	H_Ramos	375	872	29066
18323		Undetermined	346	710	8247
18324		H_Ramos	379	730	22317
18325	53_65	M_B3Z	29206	1102	3125
18326		M_B3Z	31959	1040	3497
18327		M_B3Z	9388	1187	7715
18329		Undetermined	269	624	8170
18330	53_66	Undetermined	364	1022	20132
18333		H_Ramos	322	741	10643
18335	54_67	H_Ramos	322	784	13251
18336	53_67	H_Ramos	363	870	15221
18339	54_68	H_Ramos	358	1047	11604
18340	53_68	M_B3Z	62958	1188	3507
18341		Undetermined	355	811	3720
18344		M_B3Z	20865	958	3533
18345		H_Ramos	357	694	16991
18346	54_69	M_B3Z	5438	747	2856
18347	53_69	M_B3Z	27537	3892	3100
18349	53_69	M_B3Z	35124	967	2798
18352	54_69	M_B3Z	9429	634	2082
18353	54_69	Undetermined	223	544	6378
18357		H_Ramos	334	685	13896
18362	54_70	H_Ramos	312	787	12349
18363	54_70	M_B3Z	30709	1023	2605
18364	53_70	M_B3Z	29395	1156	3450
18365		H_Ramos	368	965	18608
18366		Undetermined	423	870	6364
18368		M_B3Z	58057	1075	3000
18369	53_71	M_B3Z	39282	1136	3317
18370	53_72	H_Ramos	312	809	13162
18372	53_72	H_Ramos	313	798	16314
18373	53_72	H_Ramos	296	771	9966
18374		Undetermined	315	716	3228
18376		M_B3Z	65434	1247	3338
18379	54_73	H_Ramos	309	790	15062
18381	54_73	H_Ramos	314	775	16517
18383	53_73	M_B3Z	52457	1166	3805
18384	53_73	M_B3Z	32880	1269	4087
18385	53_73	M_B3Z	41793	1274	3902
18386		M_B3Z	56573	979	3164
18387	53_74	M_B3Z	55723	1109	3556
18392	53_75	H_Ramos	345	721	17614
18393		Undetermined	524	913	2884
18394	53_75	H_Ramos	438	811	23882
18395	54_75	M_B3Z	61347	867	2494
18397	53_76	H_Ramos	363	790	11176
18400	54_76	H_Ramos	302	729	12547
18401		M_B3Z	53077	949	2624
18402		M_B3Z	3818	730	2968
18404	53_77	H_Ramos	352	866	17491
18405		Undetermined	333	650	3225
18406	53_77	M_B3Z	17304	1012	2698
18411	54_78	H_Ramos	286	699	20256
18413	53_78	M_B3Z	65431	1469	3258
18414	54_78	H_Ramos	323	768	19471
18415	53_78	H_Ramos	429	789	20499
18416		M_B3Z	57212	1199	3433
18417	52_79	M_B3Z	32669	1617	3204
18418	53_79	M_B3Z	49080	1111	3197
18419		H_Ramos	373	974	11090
18421		H_Ramos	355	618	19233
18422		M_B3Z	3915	1029	3339
18423	53_80	H_Ramos	334	755	14200
18432		Undetermined	308	636	2642
18435		M_B3Z	30403	792	2516
18437		M_B3Z	49686	819	2261
18438		H_Ramos	362	654	25210
18439	53_81	H_Ramos	418	1090	18148
18440	53_81	Undetermined	1870	784	3071
18442		H_Ramos	396	711	30707
18444	53_82	M_B3Z	45963	883	3010
18445	53_82	H_Ramos	437	789	15678
18446	53_82	Undetermined	432	785	13308
18447		H_Ramos	346	624	12166
18450	53_83	M_B3Z	63019	1006	2820
18451	52_83	M_B3Z	40962	1295	2518
18454	53_84	H_Ramos	445	784	30810
18461	53_86	M_B3Z	51351	1168	2964
18465	53_86	H_Ramos	444	928	15898
18467		Undetermined	337	672	2627
18468	53_87	H_Ramos	462	884	23329
18469	53_87	H_Ramos	471	896	19113
18471		Undetermined	449	864	5053
18472		M_B3Z	51220	1140	2545
18473	53_88	H_Ramos	403	839	13776
18479		Undetermined	340	702	2626
18480		M_B3Z	37675	893	3058
18481		M_B3Z	36839	1022	2472
18482	53_90	H_Ramos	376	766	14797
18483	53_91	M_B3Z	37970	1004	2379
18484	53_91	M_B3Z	42893	1097	2386
18491	52_92	M_B3Z	55081	1217	2656
18492	53_92	M_B3Z	25952	1033	2831
18493	52_92	H_Ramos	429	869	16889
18494	53_93	H_Ramos	374	666	13452
18496	53_93	M_B3Z	46186	963	2718
18497		H_Ramos	327	602	16833
18499		M_B3Z	47646	943	2199
18502	53_94	H_Ramos	417	864	21760
18504		M_B3Z	26628	1047	2805
18507	53_96	M_B3Z	58114	1342	2905
18508	53_96	H_Ramos	445	914	13978
18509	53_97	H_Ramos	414	902	15401
18512	53_97	M_B3Z	65431	1706	3337
18513	52_97	M_B3Z	35635	1253	3001
18514	53_98	M_B3Z	60974	1322	3249
18515	53_98	H_Ramos	415	848	17085
18517		M_B3Z	6415	1181	2949
18518	53_99	M_B3Z	47739	1173	2928
18525		H_Ramos	307	711	27776
18526	53_100	M_B3Z	54782	1528	3249
18527	53_100	H_Ramos	422	876	17740
18528	53_101	M_B3Z	35919	1137	3268
18529	53_101	M_B3Z	49482	1484	3321
18530		M_B3Z	20351	1065	3052
18531	52_102	H_Ramos	306	1032	8994
18537		Undetermined	349	821	2755
18541		M_B3Z	17827	1040	2997
18543	52_104	M_B3Z	25437	1512	2878
18544	53_104	M_B3Z	38347	1187	2939
18548		Undetermined	298	568	2047
18550	53_105	M_B3Z	6322	742	2391
18551		H_Ramos	384	679	14593
18552	53_106	H_Ramos	450	806	17091
18553	52_106	M_B3Z	47438	1400	2342
18554		H_Ramos	369	1047	11161
18556	52_107	Undetermined	4172	1140	9615
18560	53_108	M_B3Z	62362	1229	2630
18561	52_108	H_Ramos	412	1089	12204
18563		M_B3Z	23543	1000	2615
18564		M_B3Z	65433	1223	2680
18565	52_109	M_B3Z	40342	1288	2435
18567	52_109	M_B3Z	45446	1241	2503
18568		Undetermined	389	1436	3703
18570	53_110	M_B3Z	59066	1330	2573
18571	52_110	M_B3Z	5497	1024	2373
18572	52_110	H_Ramos	323	906	10041
18577	52_110	H_Ramos	509	1814	18057
18578	53_110	H_Ramos	556	1737	17403
18580	52_111	H_Ramos	634	2430	24398
18583	52_112	Undetermined	33064	15653	17205
18584		M_B3Z	6272	19169	21980
18585	53_112	H_Ramos	3729	21406	31824
18586	52_112	H_Ramos	3412	20947	27902
18587	52_112	H_Ramos	3796	21249	33862
18588	53_113	Undetermined	4541	25872	35548
18591		Undetermined	65435	65438	65438
18592		Undetermined	65435	65438	65438
18593		Undetermined	65435	65438	65438
18594		Undetermined	65435	65438	65438
18595		Undetermined	369	634	2078
18596	55_2	H_Ramos	415	927	14121
18598		Undetermined	277	582	1883
18600		Undetermined	375	681	2247
18601		Undetermined	317	915	2075
18602		Undetermined	465	791	4490
18603		Undetermined	341	782	2151
18604		Undetermined	333	750	2135
18606	55_6	M_B3Z	20383	1051	2118
18607		Undetermined	316	746	2066
18608		Undetermined	301	861	2040
18609		Undetermined	307	891	2073
18610		Undetermined	637	1218	7622
18611	55_9	H_Ramos	355	891	10845
18612		Undetermined	320	736	2042
18613	55_9	M_B3Z	36014	1027	2163
18616		M_B3Z	46488	1090	2369
18618	55_11	M_B3Z	46627	1173	2271
18619	55_12	H_Ramos	337	952	11333
18621		M_B3Z	21986	1011	2535
18622		H_Ramos	600	921	18005
18623		Undetermined	338	982	2504
18625		M_B3Z	65433	1323	2793
18626	55_15	M_B3Z	25565	1082	2434
18628	55_15	M_B3Z	30936	1096	2548
18629	55_16	M_B3Z	65434	1362	2774
18630		Undetermined	381	801	2802
18631	55_16	H_Ramos	379	981	12223
18632	55_17	H_Ramos	364	980	14997
18633		Undetermined	313	1029	2877
18634		Undetermined	309	1005	2864
18637	55_18	M_B3Z	40386	1397	2568
18638		M_B3Z	52608	1390	2981
18639	55_19	Undetermined	412	1007	5982
18640	55_19	Undetermined	342	1025	8847
18641	55_20	M_B3Z	10697	1679	2519
18642	55_20	Undetermined	284	977	4229
18643	55_20	Undetermined	3084	1272	2446
18644	55_20	Undetermined	1828	948	2389
18649		Undetermined	4281	1591	3224
18650		Undetermined	485	1060	2907
18651		Undetermined	332	809	4268
18652	55_22	Undetermined	320	1022	3756
18653		Undetermined	354	801	4357
18654		Undetermined	297	900	2846
18655		Undetermined	3015	1223	2620
18656		Undetermined	4009	1271	2789
18657	55_23	Undetermined	252	848	4092
18660	55_24	Undetermined	5489	2203	3049
18661	55_25	Undetermined	357	861	4857
18663	55_25	H_Ramos	335	947	11147
18664		Undetermined	287	912	2650
18666		M_B3Z	40926	1192	3391
18667		H_Ramos	358	1129	14687
18668		M_B3Z	2368	1496	4154
18669		Undetermined	358	835	3305
18670		M_B3Z	4412	955	3096
18671		M_B3Z	32202	1203	3119
18672	55_28	H_Ramos	342	930	13850
18673	55_28	M_B3Z	1276	1109	2768
18676	55_30	H_Ramos	366	947	18691
18677	55_30	M_B3Z	50065	1072	3122
18678	55_30	H_Ramos	357	919	13679
18679		H_Ramos	412	772	20317
18681	55_31	M_B3Z	17371	1054	2925
18682	55_31	H_Ramos	313	780	13165
18689		Undetermined	346	815	3414
18691	55_32	Undetermined	422	1080	5689
18692	55_33	H_Ramos	328	967	10134
18693		H_Ramos	441	967	19996
18695		Undetermined	471	1204	7447
18696	55_33	M_B3Z	21158	1025	3594
18697		M_B3Z	2525	1457	3661
18698		Undetermined	316	798	3400
18700	55_34	H_Ramos	368	838	12756
18702		Undetermined	5073	12055	11348
18704		Undetermined	492	1118	5791
18707	55_35	H_Ramos	403	850	15417
18708	55_35	M_B3Z	25277	1111	3176
18709		M_B3Z	2140	836	2990
18712	55_36	H_Ramos	352	940	11949
18714	55_36	M_B3Z	3423	903	2706
18715		H_Ramos	404	761	14648
18720	55_37	H_Ramos	411	977	8696
18724	55_39	M_B3Z	2021	870	2878
18733		Undetermined	399	837	5392
18735		H_Ramos	355	932	18744
18736	55_41	H_Ramos	383	811	15783
18738		M_B3Z	1045	915	3024
18739	55_42	H_Ramos	305	816	10514
18741	55_43	H_Ramos	383	799	11546
18742	55_43	M_B3Z	9336	941	2918
18744		M_B3Z	33506	1007	2603
18745		Undetermined	396	950	4696
18746		Undetermined	302	637	2239
18751		M_B3Z	65432	1111	3326
18753		H_Ramos	333	954	10502
18756	55_47	M_B3Z	22424	1096	3121
18758	55_47	H_Ramos	358	847	12751
18759		Undetermined	281	951	3034
18760		Undetermined	273	949	3055
18765	54_48	M_B3Z	48057	1439	2910
18766		M_B3Z	52207	1150	3454
18767		Undetermined	271	629	2464
18769	55_49	H_Ramos	414	823	11580
18771	55_49	H_Ramos	372	837	19106
18772		M_B3Z	45266	1074	3015
18774		Undetermined	348	708	5425
18779		Undetermined	341	909	3209
18781	54_52	H_Ramos	409	1302	11528
18782		M_B3Z	65433	1475	3709
18785	55_52	M_B3Z	2088	1016	3792
18786	55_52	Undetermined	65435	1810	3744
18788		H_Ramos	415	1041	12055
18790	54_53	H_Ramos	340	1048	10329
18791	55_53	M_B3Z	24986	1203	3296
18792	55_53	M_B3Z	44867	1275	3271
18802		M_B3Z	41269	1163	3754
18803	55_57	M_B3Z	48540	1030	3335
18804	55_57	H_Ramos	378	813	13762
18805		M_B3Z	27732	1564	3166
18806		Undetermined	302	918	2739
18807		M_B3Z	45643	1097	2939
18808	54_58	Undetermined	307	918	2754
18809	55_58	M_B3Z	35514	1125	2878
18810	55_58	M_B3Z	16754	961	2692
18811		M_B3Z	39114	989	2638
18814	55_59	M_B3Z	26428	908	3018
18815		M_B3Z	50219	1523	3281
18817		M_B3Z	46156	970	3189
18818		Undetermined	328	965	2903
18819	55_60	H_Ramos	412	814	16015
18822		Undetermined	301	687	2493
18823	55_61	H_Ramos	337	765	11716
18827	55_62	M_B3Z	37940	1181	3237
18828		M_B3Z	34023	1319	2926
18830	55_62	Undetermined	17983	1101	12441
18832		H_Ramos	392	806	15796
18833	55_63	H_Ramos	401	860	18168
18834		M_B3Z	34305	1021	3005
18836		M_B3Z	23615	1021	3301
18837	54_64	H_Ramos	345	920	25211
18838	55_65	H_Ramos	393	870	25765
18839		H_Ramos	433	1083	8430
18840		M_B3Z	21961	953	3362
18841		M_B3Z	10453	1050	3618
18842	54_66	H_Ramos	362	1212	15492
18843	55_66	M_B3Z	30919	1140	3324
18844	54_66	H_Ramos	318	1007	14409
18847		Undetermined	406	972	3313
18849	54_67	M_B3Z	23876	1292	3536
18850	55_67	M_B3Z	14147	1004	3786
18851	54_67	H_Ramos	356	977	22772
18852	55_67	M_B3Z	49322	1069	3634
18853		Undetermined	360	827	3726
18856		Undetermined	442	993	5910
18857		M_B3Z	47697	1082	3253
18858	55_69	M_B3Z	2029	818	3075
18868		H_Ramos	357	763	11567
18869	54_70	M_B3Z	38709	1165	2817
18872		H_Ramos	404	827	21836
18873	54_71	H_Ramos	351	1224	11102
18875	54_71	H_Ramos	488	969	8487
18876	55_72	Undetermined	377	698	11314
18877	54_72	M_B3Z	19781	1099	2704
18878	55_72	H_Ramos	312	691	15688
18879	54_72	Undetermined	270	877	6909
18880		Undetermined	235	721	2321
18888	54_73	M_B3Z	22404	1223	3027
18890		Undetermined	416	868	5986
18891	55_74	M_B3Z	29896	1002	2947
18892	55_74	H_Ramos	443	778	19941
18893		Undetermined	371	633	2381
18895		M_B3Z	17774	801	2255
18897	55_75	M_B3Z	41850	922	2577
18898	55_75	H_Ramos	414	731	12293
18899	54_75	M_B3Z	47470	1134	2582
18901		Undetermined	386	909	2798
18902	55_76	H_Ramos	422	819	21432
18903	55_76	H_Ramos	425	783	10086
18904	54_76	H_Ramos	466	1179	16945
18908	55_77	M_B3Z	52099	1013	2697
18909		M_B3Z	45952	914	2747
18913	55_77	M_B3Z	46251	766	2444
18914		H_Ramos	294	782	17762
18915	54_78	H_Ramos	341	879	24927
18917	55_78	H_Ramos	437	824	21627
18918	54_78	M_B3Z	33181	1210	2830
18920	54_79	H_Ramos	353	979	19635
18921	55_79	M_B3Z	6529	938	3206
18922	54_79	M_B3Z	39484	1271	2789
18923	55_80	M_B3Z	9393	800	3024
18924	54_80	M_B3Z	32074	1317	3049
18925	54_80	H_Ramos	363	1066	13163
18926	54_80	M_B3Z	27594	1084	2682
18927	55_80	H_Ramos	374	745	15301
18928	54_80	M_B3Z	36555	1200	2783
18934	54_80	Undetermined	359	1037	3431
18936		H_Ramos	395	962	10314
18938	54_81	M_B3Z	18543	1222	3044
18939		H_Ramos	374	1133	13919
18940	54_82	H_Ramos	353	833	12162
18941	54_82	M_B3Z	65433	1544	2781
18942	54_82	H_Ramos	388	1047	12934
18944	54_82	H_Ramos	347	909	12378
18946	55_83	M_B3Z	42606	931	2571
18947	54_83	H_Ramos	308	874	11384
18948	55_83	M_B3Z	23207	1117	2491
18949	55_83	H_Ramos	371	664	13693
18950	55_83	M_B3Z	48869	990	2390
18957	54_83	M_B3Z	11409	1057	2967
18958		M_B3Z	50372	1133	3193
18959	54_84	M_B3Z	36936	1121	2691
18960	54_84	H_Ramos	424	909	15650
18961	54_84	H_Ramos	388	1046	9772
18962	54_84	M_B3Z	37095	1142	3142
18963		Undetermined	382	747	3220
18964	54_85	M_B3Z	35406	1301	2772
18965	54_85	H_Ramos	376	966	11099
18966	54_85	H_Ramos	374	1009	11799
18967	55_86	H_Ramos	412	768	18203
18968	54_86	M_B3Z	27647	1168	2467
18970		H_Ramos	410	878	16399
18971	55_87	M_B3Z	40120	1045	2837
18972	54_87	H_Ramos	360	994	20041
18973	55_87	M_B3Z	39802	1268	2911
18974	54_87	H_Ramos	552	1104	7228
18975	54_87	H_Ramos	391	996	15079
18976	55_87	H_Ramos	520	794	18037
18977	54_87	H_Ramos	366	987	18899
18978		Undetermined	391	1102	5071
18980		Undetermined	354	637	2501
18982	54_88	H_Ramos	341	879	10855
18984	55_88	Undetermined	340	638	2423
18986		Undetermined	305	647	2322
18987	55_89	H_Ramos	380	682	13517
18988	54_89	H_Ramos	416	846	18314
18989	54_89	M_B3Z	23157	1200	2539
18990	55_89	M_B3Z	53407	1349	2723
18991	54_89	H_Ramos	386	854	13195
18992	54_89	H_Ramos	386	862	16691
18993	55_89	M_B3Z	47425	1192	2776
18994	54_90	M_B3Z	32481	1277	2595
18995	55_90	H_Ramos	404	732	13855
18997	54_90	H_Ramos	403	813	13825
18998	54_91	M_B3Z	22955	1333	2441
18999	54_91	H_Ramos	325	849	10837
